Timestamp,Node_ID,Node_Type,Temperature_C,Humidity_%,Energy_Level_J,Data_Packet_Size_kB,Signal_Strength_dBm,Transmission_Delay_ms,Event_Triggered,Cluster_ID,Fault_Status
2023-01-02 09:47:00,18,Secondary,18.660567481854642,42.73083926300724,77.55477020351732,4.090753926731988,-67.5576501729489,41.593873068144354,1,10,Normal
2023-01-02 10:32:00,62,Primary,28.21876521685084,63.86666098696857,10.674767464904157,1.018076465145593,-34.06585178426912,89.08016369470386,0,11,Normal
2023-01-02 21:05:00,91,Secondary,27.165681201887523,50.48718134855795,47.92142922824276,1.1549799934088323,-31.088009484026273,34.316972780632824,0,16,Normal
2023-01-02 22:50:00,26,Secondary,32.54657451582596,75.36490545743759,64.11560979118848,8.738363631663471,-87.41470916785651,80.6900870740918,0,12,Normal
2023-01-03 09:21:00,4,Secondary,22.82036837004766,65.61552680458918,69.00821846827904,7.302847798544247,-31.080590460731237,24.719922652267332,0,11,Normal
2023-01-03 10:30:00,43,Primary,19.10191964263489,62.763799753847906,76.24271518067503,9.236183544122122,-63.3954900206209,29.856391112423758,1,5,Normal
2023-01-03 20:10:00,62,Secondary,34.43090164128404,50.63644914960717,18.702743202025335,9.931329593450306,-33.169235520783396,59.08327668399613,0,17,Normal
2023-01-03 21:36:00,61,Secondary,33.803024429264646,71.40084631715962,72.56377687326227,5.121352731552344,-50.53457560386521,72.49482591004764,1,4,Normal
2023-01-04 08:01:00,48,Secondary,22.58172933238198,67.45211381318761,27.43885947073636,9.739726834087037,-45.03525803664182,81.61083852407454,0,1,Normal
2023-01-04 14:46:00,67,Secondary,16.962042349200402,59.15039414735718,80.40171558673428,2.234982324670134,-49.25769995506908,60.883601806512345,0,4,Normal
2023-01-04 18:21:00,54,Secondary,18.574838407288,56.16587001835886,65.91146723636982,9.007290057325587,-56.751998711463955,16.592565571104572,0,15,Warning
2023-01-04 19:49:00,5,Secondary,30.75747583111494,76.26840442179586,87.87588769475829,6.347287278301323,-34.23502532268295,96.58704434273044,0,16,Normal
2023-01-05 11:20:00,60,Secondary,14.367182268301864,52.65742570142484,77.24749468900852,7.449781698866221,-37.580487430917145,28.615392204308172,0,6,Normal
2023-01-05 13:29:00,62,Secondary,20.485551635625132,68.4759540532803,81.26875365940951,7.719849976837437,-33.98575336606584,89.28167406874095,1,16,Normal
2023-01-05 14:07:00,1,Secondary,31.315901265171323,81.47031249653622,11.901548063932141,6.594031997912814,-37.56182375388951,55.92414806215473,0,4,Normal
2023-01-05 15:53:00,81,Secondary,34.586489182466174,53.90617141343739,89.97957410185592,9.310413146314254,-31.73825985128544,96.48837143468623,0,6,Normal
2023-01-06 00:26:00,83,Secondary,29.23699637146934,44.77350088922641,19.713485627509456,6.105854326154466,-34.63147031328422,63.13746866766396,0,6,Normal
2023-01-06 00:31:00,81,Secondary,17.97068465375904,58.17049852744602,56.70710972308782,3.419044920488367,-70.8528482131419,55.406132924145304,0,8,Normal
2023-01-06 03:52:00,61,Primary,20.640283818481613,69.34852653019236,34.02195924379994,0.9600998993401864,-83.13467341077848,83.1721078665022,0,6,Normal
2023-01-06 05:14:00,76,Primary,17.468276703022852,38.277535153985326,97.64224248080866,6.364544394435276,-31.09590054573181,52.2371104802085,0,3,Normal
2023-01-06 09:48:00,15,Secondary,25.393870077470627,54.323359102691334,38.248312197711115,2.499803148903114,-43.20729291276681,82.39035933678643,1,11,Normal
2023-01-06 09:59:00,46,Secondary,35.771766560114315,43.929205829986586,85.09890615533317,5.502333288439596,-73.71849847099736,73.05925154411754,1,16,Normal
2023-01-06 13:35:00,95,Secondary,21.765028485675273,68.37332510411586,85.94054629794607,1.7809405046958986,-76.21333129605509,91.91058934680105,0,18,Normal
2023-01-06 20:37:00,53,Secondary,28.506950056429552,40.73342636919804,72.99585409286829,2.107641821318037,-32.516677684257,7.3957518213025315,0,12,Normal
2023-01-06 23:28:00,13,Secondary,24.264704903408585,62.60699977181801,52.77326174278188,6.490363802915552,-83.96783449348992,90.44044183826868,0,20,Normal
2023-01-07 01:35:00,79,Primary,28.161946632774495,52.278941460733634,45.36383247035696,4.6651669769630155,-46.1141024028365,83.67968893076939,0,18,Normal
2023-01-07 20:58:00,14,Secondary,21.324868545904053,57.40859781745292,59.65273532181378,1.6138582398009826,-84.70618149693323,49.11268835055244,0,13,Normal
2023-01-07 22:11:00,94,Secondary,25.821579376823507,72.02900005495381,22.08226885191955,9.999090931505522,-41.24074006371019,85.6461307277955,0,3,Normal
2023-01-08 10:52:00,17,Secondary,19.45939257213972,72.10772631055714,93.66364865730566,8.494140635206232,-66.13414977909963,48.56451389072619,0,19,Normal
2023-01-08 13:10:00,3,Secondary,22.679544515321247,71.89378974637043,98.4269384290395,3.956278363086586,-42.33101721505736,86.5734756275408,0,14,Normal
2023-01-08 15:27:00,100,Secondary,35.92449483301066,56.53493740384766,91.49179737123885,5.528128185032752,-78.82910618694844,13.158275936853757,0,3,Normal
2023-01-08 16:57:00,58,Secondary,26.955344838335844,55.86422119112617,43.22868440889691,8.216782164004483,-88.53454466658933,70.65387825196777,0,8,Normal
2023-01-08 18:05:00,46,Secondary,24.438017021499807,58.64076467910451,11.494582895410204,7.315477802014839,-33.50093498404823,61.99828573497865,0,11,Normal
2023-01-08 19:22:00,31,Secondary,29.249195005408716,64.75217297001295,65.90602616815659,7.94863172158746,-69.10942751797872,56.59154521373866,0,6,Normal
2023-01-09 04:16:00,62,Secondary,22.72269819383243,64.26058821287802,43.75455809370863,6.333227855862304,-81.87322566272464,35.060909243404055,0,11,Normal
2023-01-09 05:52:00,67,Primary,27.910561090175573,40.06845862313462,53.845788942207314,9.626614251493322,-42.615221744655585,21.206406774468853,0,20,Normal
2023-01-09 10:01:00,45,Secondary,24.821336504303794,76.9225274089093,91.01968036300961,2.7851733654420547,-49.52010714729571,86.08809151271781,0,17,Normal
2023-01-09 13:44:00,35,Secondary,26.309408282559204,48.78052507588801,64.09276481181251,4.600025300174005,-75.0835939985543,60.840534954573435,1,9,Normal
2023-01-09 18:02:00,17,Secondary,32.45768934409264,48.96581194785219,24.24929360276599,1.621837860659904,-86.9562837229613,58.728655394107136,0,4,Failure
2023-01-09 18:04:00,39,Secondary,31.469650317012928,72.52219799620491,92.05063100000248,3.7009791934650105,-51.439092650901934,43.85688831109411,0,1,Normal
2023-01-10 01:14:00,18,Secondary,22.62310808616187,60.43616066536724,58.34860043075699,8.748252734796257,-62.15752990314721,27.83495827261148,0,18,Normal
2023-01-10 01:32:00,96,Secondary,28.932604191214416,60.3349281921978,68.84995865028027,1.3708356284918042,-70.10225033876306,29.441397967490616,0,2,Normal
2023-01-10 10:41:00,66,Secondary,24.693210332374044,51.47383326501351,29.69385180733944,6.624570093640063,-87.17929060401714,15.250181985483405,0,9,Normal
2023-01-10 11:04:00,57,Secondary,21.16195805429396,62.04057421561537,38.3424526266194,4.1449942157875554,-66.5775312132611,79.05369276579351,0,6,Normal
2023-01-10 16:38:00,4,Primary,29.913102030911343,59.627617891510084,32.59175217492861,3.1644758744358557,-43.552120364420134,51.75648114760413,0,16,Normal
2023-01-10 16:59:00,9,Secondary,26.638983065901016,49.76552901624503,85.37637814223683,9.111477848284439,-37.51406649239801,42.46999857904361,0,14,Normal
2023-01-10 21:31:00,76,Secondary,28.261908923598007,44.91509274153579,85.04470558262507,8.716052693874984,-55.11191680091217,31.44383838507929,0,13,Normal
2023-01-11 03:33:00,94,Secondary,27.734493224092873,62.58328823884066,14.01637075829005,9.191639866955468,-39.75234974204759,96.51381902000824,0,20,Normal
2023-01-11 06:26:00,51,Secondary,22.621997083989257,60.86779760027938,12.946835918836726,1.1712333221664364,-45.202369421915854,35.42840916042795,0,9,Normal
2023-01-11 09:14:00,36,Secondary,31.896045535055464,56.02876566370588,94.85826947983348,0.9316047677501988,-30.807468861732495,90.22911786344913,0,1,Normal
2023-01-11 11:16:00,11,Secondary,29.4888619224269,65.22456644732424,34.12009007441614,8.460759656919278,-70.38949762989787,71.75902937585899,0,12,Normal
2023-01-11 12:15:00,94,Primary,26.389925259647548,66.80866215185884,24.448128869716598,2.5684760683336854,-30.16079540305801,17.174138462593234,0,2,Normal
2023-01-11 16:20:00,9,Primary,19.399087240850523,41.83244342185556,55.2936550046113,8.147010535570525,-66.39828355587284,14.500117354042024,1,5,Normal
2023-01-11 18:31:00,33,Secondary,25.55549570001457,86.22130294503616,52.02541020070428,5.528124576225961,-64.71666875709772,28.783886646633242,0,2,Normal
2023-01-12 05:06:00,15,Secondary,24.429915715996767,76.78282139399093,54.289117990619815,9.590085574861485,-56.018252205763346,63.606750598665954,0,14,Normal
2023-01-12 06:39:00,18,Secondary,25.782244005170213,46.750630454359566,36.52045996599175,4.491556220504917,-74.41635583736964,90.20795313558958,0,12,Normal
2023-01-12 10:48:00,65,Secondary,26.06959123186513,64.09846701266311,96.37065070166791,6.8598827515461664,-83.41965404379924,36.11943879442777,0,1,Warning
2023-01-12 15:29:00,60,Secondary,21.054324219622348,64.06615937337095,80.37845613402868,3.327589631685334,-59.32815373701963,45.77852257200055,1,9,Normal
2023-01-12 16:06:00,27,Secondary,24.919375697590592,69.47231925405404,95.61336221263329,1.5079206358917454,-50.42286761642307,40.51359515443845,0,10,Normal
2023-01-13 02:32:00,29,Secondary,21.594458077844696,51.88494369871365,76.36567305926165,0.6008779284573535,-61.242445488651555,99.7860046120283,0,20,Warning
2023-01-13 03:39:00,85,Secondary,32.355443343122815,45.74622872087902,57.460463770282196,6.962386404816804,-88.09627015877275,43.00153613538915,1,16,Normal
2023-01-13 08:13:00,2,Secondary,26.15205751558788,49.69301419386048,97.2567158415069,7.584206344344165,-65.66136865955787,16.491082854816668,0,3,Normal
2023-01-13 13:51:00,28,Secondary,18.79040781717998,56.90659474169394,77.16351262190126,4.205725116013765,-78.42652134627062,67.68780890595261,0,9,Normal
2023-01-13 14:52:00,19,Secondary,26.705712335075813,66.70973266687346,72.30097055219503,9.64156677812982,-59.937576772141924,52.14600474090413,0,17,Normal
2023-01-13 15:13:00,82,Secondary,23.68677331085357,61.84825344101116,26.16520392327407,7.836825001423599,-73.39197085398641,73.99327332993938,0,2,Normal
2023-01-13 16:10:00,73,Secondary,28.25471183032017,75.80751701702482,22.003087881323705,3.7572475348650984,-66.38891558727549,51.512314702144366,0,17,Normal
2023-01-13 17:33:00,13,Secondary,36.5855826630749,81.19547328943753,21.132527026939798,2.443574943185257,-89.3138579697877,12.373191816958025,0,1,Warning
2023-01-13 17:49:00,33,Secondary,23.810842427040193,30.894395493544287,46.341891917800695,0.6024523800649899,-59.25819041832348,73.6933314405185,0,16,Normal
2023-01-13 21:20:00,71,Secondary,32.77883898538113,58.51590362452619,37.25403900033032,6.066979795631554,-69.2946201437736,91.4355408019306,0,10,Normal
2023-01-14 15:43:00,63,Secondary,20.247777546216994,64.85880565533913,24.219598478581,7.615672405224017,-58.37506189052627,46.31340301057644,1,3,Normal
2023-01-14 18:58:00,86,Secondary,26.393640420696407,66.66839620151727,95.10598184108464,8.923520456831291,-76.70360137034552,44.397962447853466,1,20,Normal
2023-01-14 20:01:00,62,Secondary,27.30871208086466,66.06116581747558,61.5213293517842,4.018878135922608,-34.54479327504371,43.336002543403666,0,19,Normal
2023-01-14 20:45:00,72,Secondary,27.814829345665714,59.10577171990045,48.4490173832035,4.7957917425562195,-32.80372914706251,56.567527772716325,0,2,Warning
2023-01-14 21:29:00,35,Secondary,29.91850724804408,55.610326417652345,63.61079294169857,3.9835148427186278,-32.25285386350895,27.069365031974172,0,3,Normal
2023-01-15 10:27:00,27,Secondary,22.45316279575016,54.56719380944078,45.03909125763573,7.463397554882833,-50.39536799914297,56.91114816593292,0,2,Normal
2023-01-15 15:20:00,49,Primary,15.929666659867792,57.630780376413526,65.89641653016145,7.232255488104933,-83.51482683047551,80.87378807904949,0,12,Normal
2023-01-15 17:04:00,37,Secondary,21.010711352026725,61.733150657094065,48.31663880094034,1.0045932199430259,-58.550627741289134,63.96712719583776,0,17,Normal
2023-01-15 19:15:00,47,Secondary,28.88519570391472,71.98017632689519,95.76163806838925,2.0118729079673385,-78.40570859606976,44.061879513436864,1,17,Warning
2023-01-15 22:05:00,22,Secondary,26.028058035422532,67.67545586969494,30.560080776932132,9.00948923118445,-89.84714732525903,59.30221678230727,1,7,Normal
2023-01-16 03:13:00,16,Primary,32.93011442062314,56.18966418209675,27.865475740615803,9.112055899395243,-30.03142554962242,5.3397750169984715,0,2,Normal
2023-01-16 03:35:00,73,Primary,30.830937927190703,66.9511756251155,88.29286280693519,2.378281475506509,-43.743252044355614,17.408412209064345,0,4,Normal
2023-01-16 06:49:00,63,Secondary,26.653570277810047,77.33710220312761,99.2010225602593,4.298378204509441,-36.38459545280734,90.44775204810895,0,4,Normal
2023-01-17 00:18:00,73,Secondary,25.438323283545476,58.93494352179447,33.76303242965669,0.8817206558072965,-70.73685960283713,72.6690150127508,0,7,Warning
2023-01-17 09:06:00,34,Secondary,24.99090481286499,50.32072684055386,69.48468195691468,2.707879316689993,-36.63468575971401,12.066601230553081,1,16,Normal
2023-01-17 11:28:00,54,Primary,24.193839339228926,58.02048558452812,48.96514630889,3.2573342266279126,-69.82449014316401,24.654374520854045,0,15,Normal
2023-01-17 15:09:00,96,Secondary,25.21307957264541,63.761887328152,71.34422202291677,3.185441885083577,-67.2717096014344,50.28535688730938,0,19,Normal
2023-01-17 20:54:00,47,Secondary,19.23650911225453,70.68754674097012,73.067312063217,8.016348042660116,-79.29891508680419,93.31591580321162,0,14,Normal
2023-01-18 05:59:00,19,Primary,25.579001773778785,59.773602713037405,93.37625570033998,1.1806279986406873,-77.64451239811518,3.5067674958556316,0,14,Normal
2023-01-18 06:58:00,77,Secondary,22.941959976246267,55.52298628680762,98.34202726920081,4.858138765150649,-63.35395948032344,63.06937369204767,1,9,Normal
2023-01-18 20:14:00,82,Secondary,26.856191997327898,61.198349648208946,43.12024479605951,3.395820189516666,-62.94963395129243,84.06013106511388,0,6,Normal
2023-01-18 21:16:00,91,Secondary,31.4805742757659,80.73953358887663,93.76845877161064,6.163030327990539,-64.92607249854865,45.922901160245054,0,20,Normal
2023-01-19 07:06:00,2,Secondary,20.656037143329858,54.07554063137989,19.32492184066774,4.515297669589741,-63.677612540534255,73.50630898893964,0,16,Normal
2023-01-19 07:54:00,78,Primary,22.120874317192552,74.43180876422939,27.90803716430217,2.0400845518570363,-39.98768875416046,32.02367889269566,0,11,Normal
2023-01-19 18:58:00,48,Primary,28.334597161923604,46.860988616404974,83.48114936878719,5.3744502040403965,-87.02364227453158,99.33439151036356,0,4,Normal
2023-01-19 19:32:00,87,Secondary,23.372494404312388,53.10500572108067,37.667908565922914,0.9687055540611306,-47.38514441941918,72.52045409524717,1,1,Normal
2023-01-19 19:53:00,92,Secondary,23.90241433257755,83.75435395269307,52.19791971774495,3.657378530286404,-32.44323129052468,57.454565531559254,0,11,Normal
2023-01-19 21:19:00,4,Secondary,29.153716846111788,62.30282417947065,98.5917740263338,1.8543874580417787,-38.522486749824544,81.76797948225632,0,5,Normal
2023-01-20 04:32:00,30,Primary,28.55705944834228,59.563986320809,98.322666237077,8.066020221623818,-35.206944727264975,74.74218697742351,0,13,Normal
2023-01-20 06:01:00,60,Secondary,23.476529171994656,53.2731411866926,82.4557457557381,6.8349206945467085,-69.62860772352121,27.66228875886748,0,10,Normal
2023-01-20 07:23:00,69,Secondary,26.04164029327255,33.14092454890719,81.68510341595255,3.846767994070331,-66.78859690528226,86.22910530966121,0,16,Normal
2023-01-20 08:51:00,37,Secondary,20.010922495254334,73.20768075934656,57.28441245420212,7.065808648585105,-88.76933278317301,75.0124466828182,0,12,Normal
2023-01-20 10:33:00,27,Primary,22.2243686712713,75.43133371272965,10.328901553277143,4.366332482848353,-88.419998111052,14.159742108418598,0,16,Normal
2023-01-20 14:29:00,98,Primary,16.33235356209195,56.908902339908536,41.634085370204104,8.494742447996895,-51.880063718418896,58.722440672018415,0,1,Normal
2023-01-20 15:59:00,37,Secondary,26.72689335016239,67.09833009463219,96.05115325035615,2.480943639877854,-72.59261408187447,20.00444334759508,0,18,Normal
2023-01-20 22:45:00,63,Primary,32.14653254742473,50.442906876436545,33.06868447432133,4.324127220335599,-73.3297746956608,37.169813169120715,1,6,Normal
2023-01-21 01:07:00,17,Secondary,27.842854981891985,41.13817037961731,58.729478838467465,0.9783518269697951,-35.87734578110051,69.21351186898885,0,11,Normal
2023-01-21 01:15:00,31,Secondary,24.40539246742145,52.43886570486904,29.89023355277166,5.1630712191774535,-41.456873181658366,15.893195168892614,0,5,Normal
2023-01-21 02:03:00,98,Primary,16.62782597266957,54.061049120281616,34.73827481780385,6.202781316849672,-34.734417728190415,66.0507668920207,1,15,Normal
2023-01-21 03:15:00,34,Secondary,27.457583188739083,59.780586814878866,97.18697025402024,2.1114150734268886,-79.40913757709468,61.22239939274497,0,16,Normal
2023-01-21 05:07:00,100,Secondary,38.0474096546758,50.79147257258849,53.42646421680371,6.9723347274412255,-83.31648772053737,52.391310526671006,0,16,Normal
2023-01-21 10:43:00,67,Secondary,40.06938668179047,56.28825566535651,94.44530610816891,4.8288845205351665,-73.78118912083202,74.43685315926838,0,13,Normal
2023-01-21 11:46:00,91,Secondary,14.295055443781845,48.32051819368216,44.472739541235384,9.939079944283186,-71.68748487603554,52.968212660488966,0,17,Normal
2023-01-21 12:48:00,87,Secondary,34.763508929308756,45.287247464365116,15.051962999271153,3.383297101274375,-33.99414782002529,52.50365449770839,1,3,Normal
2023-01-21 12:55:00,98,Secondary,28.53573635279965,50.4633417522292,98.92423958870235,9.135249209314692,-47.63530863872724,43.1928607030647,0,18,Normal
2023-01-21 23:38:00,34,Secondary,32.176966206382275,42.70201003292786,30.323583194508622,5.1482582975234115,-57.65490761377621,85.4528162356926,0,6,Warning
2023-01-22 03:17:00,5,Secondary,33.46962013963197,58.59042438412577,30.022040129502155,1.4777355023189256,-51.77251779701295,40.17077344188737,0,8,Normal
2023-01-22 03:28:00,64,Primary,28.769035082860654,72.38231064993234,41.216985235392876,3.452820500285558,-55.0095360141531,2.892115846104446,0,5,Normal
2023-01-22 08:42:00,69,Secondary,29.791657998845395,50.95656088915637,31.103238819054134,4.2947453365338015,-74.92090313784888,85.68962403414778,1,11,Normal
2023-01-22 12:53:00,47,Primary,24.726836040226512,47.57366076193976,43.508882974394545,9.61077009095072,-65.25599030192103,32.697333176046484,0,6,Normal
2023-01-22 13:17:00,31,Secondary,25.22574777811697,47.732726387934584,99.75449989493578,1.3641338578291042,-70.53040897571887,60.72119426382198,0,10,Normal
2023-01-22 23:22:00,8,Secondary,27.146809936711573,70.15236259747283,16.176479824171057,6.262138509626521,-69.65424903988573,90.83686674167433,0,7,Failure
2023-01-23 03:18:00,63,Secondary,20.74019933286231,59.40302878320988,14.526668823544592,1.13079081385441,-36.34026323979404,64.96801591307337,1,4,Normal
2023-01-23 04:16:00,52,Secondary,22.239830965852533,53.06651792813814,55.407855039147236,9.715941066763783,-82.27549409810966,6.784519435935259,0,17,Normal
2023-01-23 12:37:00,9,Secondary,16.53593419745862,44.01248737096275,28.648128682319786,3.7546977343468293,-79.16144965595254,47.44392758288563,0,5,Normal
2023-01-23 22:05:00,40,Secondary,19.224349571906956,76.22884489700412,85.40988556242282,7.591955328805044,-41.68138394578177,84.79954121707583,1,17,Warning
2023-01-23 23:56:00,68,Secondary,28.947438529725787,55.052616342961564,28.24206384148501,3.1064498585078635,-66.56272979617403,96.75373124806738,0,17,Normal
2023-01-24 08:19:00,12,Secondary,28.51635821387064,56.08014102557464,34.438273960672774,1.9024555297155366,-35.698416069397695,8.870479521421112,0,15,Normal
2023-01-24 13:25:00,26,Secondary,24.831857295019407,65.16214057108242,52.74730223790704,3.607208016623236,-72.09303624976556,91.44723506905912,0,19,Normal
2023-01-24 15:40:00,61,Secondary,23.951310268537398,65.41775402684387,43.873016964872434,8.87292936901482,-39.507386423168164,31.41069143687568,0,18,Normal
2023-01-25 02:32:00,11,Secondary,26.667598290675244,46.96395177479349,81.52357982520334,6.023125528594642,-67.97834192808276,53.03720505849927,0,17,Normal
2023-01-25 02:35:00,17,Secondary,30.950108051007756,55.09761428438875,31.407113584267424,6.618967819191662,-59.45933502427317,85.20943844150304,0,18,Normal
2023-01-25 02:55:00,58,Secondary,31.178959360411376,62.20852459412806,76.6543370920372,6.208735057869853,-70.248599870445,92.52989389022852,0,3,Normal
2023-01-25 09:20:00,41,Secondary,15.9888993308597,54.473776026363325,74.41969990424244,1.1360114047382692,-88.1224898744389,74.59299722156298,0,19,Normal
2023-01-26 07:21:00,45,Secondary,26.99463525491926,63.94671261957543,53.96410110256531,8.65353981182527,-64.04192261666111,44.41969937025945,0,8,Normal
2023-01-26 14:04:00,76,Secondary,22.219918330411023,66.53042640074106,47.119500693952716,9.49997827200747,-82.08830547268794,55.561642146946575,0,18,Normal
2023-01-26 15:33:00,66,Secondary,15.98564299332791,75.90025191013338,24.840774975580707,1.32373082054507,-59.09423768696196,40.907094807835215,0,9,Normal
2023-01-26 16:44:00,58,Secondary,23.19686448122764,50.157683819791416,32.58671780030902,2.906841736624351,-67.7785651026058,32.14051098471113,0,4,Normal
2023-01-26 16:48:00,78,Secondary,31.902419829007897,56.5534082786611,54.02537211805411,3.077077022850303,-56.28148009634646,57.211239822288285,0,2,Normal
2023-01-26 19:31:00,26,Secondary,31.304965579880914,39.86517599932373,49.8112298648547,6.015265061877534,-55.10673521312345,26.74727347614295,0,16,Normal
2023-01-26 20:43:00,14,Primary,25.270320808058568,59.197292509684935,13.25631541837014,2.8138033085157854,-54.171696046255114,14.489686377715508,0,2,Normal
2023-01-26 22:01:00,79,Secondary,29.544210401464067,54.30667266392544,77.10667651693267,7.673298434236321,-73.22915977586061,62.71417299171555,0,18,Warning
2023-01-26 22:35:00,35,Secondary,28.61272332802434,67.17445689340029,28.006389305205868,2.7051365300937062,-84.74897731119054,83.02865910070454,0,11,Normal
2023-01-26 22:47:00,87,Secondary,27.79527379471285,79.53755409375987,83.58504498828232,8.53565117829927,-48.172899644770524,85.21972301945338,0,17,Normal
2023-01-27 02:01:00,68,Secondary,23.15570776111793,50.84358230640169,13.141154918911512,5.765640344318081,-37.5659005286744,69.6265952391897,0,7,Normal
2023-01-27 02:03:00,50,Secondary,20.12485215884767,72.86549357120995,62.9818662964744,9.050558932952914,-58.20975574778164,30.020161706157488,0,17,Normal
2023-01-27 08:17:00,16,Secondary,29.876893738697248,69.8078065929694,28.05926898149632,9.903816618534165,-50.54092760738966,93.01380778940944,0,9,Normal
2023-01-27 08:38:00,79,Secondary,30.582065480579494,62.070868879263784,62.19369547567514,2.9487415253756293,-63.26238183801219,76.29169457314154,0,3,Normal
2023-01-27 11:56:00,64,Secondary,20.064432405700227,59.60330684123275,10.827885077962812,7.677161955429374,-66.16231154486069,55.34295222304366,1,4,Normal
2023-01-27 12:35:00,99,Secondary,32.161323487390575,54.44340062715615,18.22771234652349,2.138820394265962,-78.32595374174679,15.264813878309086,0,10,Normal
2023-01-27 13:15:00,26,Secondary,29.41880740129698,74.54635075633674,80.61902293610109,6.881044489927922,-47.458374753500784,53.72246345247888,0,20,Normal
2023-01-27 15:02:00,14,Secondary,20.598731030378843,52.293625850608464,84.97798167051286,3.3822222227401557,-80.05237805484528,20.051765583502284,0,19,Normal
2023-01-27 20:34:00,99,Primary,26.34435197175608,55.61335185850296,60.90528196618841,1.5745564725141548,-76.45262408967287,52.194080737302116,0,17,Normal
2023-01-28 00:49:00,64,Secondary,18.106517008280115,72.85014708629646,95.77012429967583,1.1625170646197724,-40.05345149080075,88.4030869434894,0,8,Normal
2023-01-28 04:07:00,70,Secondary,28.895669859975445,76.30438575920078,39.61531907121315,1.2177986197278317,-69.93755202175885,26.005979041443556,0,15,Warning
2023-01-28 05:39:00,87,Primary,15.40963909931096,49.61988940467569,99.94331211406461,8.561431379673383,-44.05332995206676,33.35217180546748,0,13,Normal
2023-01-28 11:43:00,18,Secondary,21.73186655953542,49.39020855322329,43.04386474603344,0.7713183683181788,-45.07756999646443,10.318055922802017,0,1,Normal
2023-01-28 13:26:00,66,Primary,27.41911236420638,67.17033614810602,82.12542045378173,9.691413900491222,-64.42363961772735,11.425212974963447,0,13,Normal
2023-01-28 22:10:00,13,Secondary,22.31567028457959,61.94752997695742,36.426034141223596,1.505521305072346,-46.02253966548486,87.4899614836255,0,18,Normal
2023-01-29 02:53:00,91,Secondary,32.49509004681749,48.567141964091874,96.81425358196357,9.351544736831213,-66.77939790813991,13.098187656432854,1,7,Normal
2023-01-30 04:21:00,99,Secondary,28.596623689913933,60.835665868804234,32.354746775181226,1.759974870257655,-73.44561651480329,68.0002810497173,0,10,Normal
2023-01-30 11:34:00,54,Secondary,18.49147049967094,71.14500079090897,17.545103639884264,5.066672526932605,-81.7299610426025,69.75705061620023,1,19,Normal
2023-01-30 19:49:00,33,Secondary,22.639797462480914,70.08958358746317,45.60730751611756,3.283957388954384,-74.86130171587847,75.57516693485049,0,11,Normal
2023-01-31 07:52:00,62,Secondary,19.841143615336208,66.97496443791177,90.82479424227297,4.7175984173717325,-49.67608225157983,79.76942429651666,0,5,Normal
2023-01-31 08:24:00,53,Primary,19.524639143423883,62.54451316689505,14.086152344939144,8.53515356675682,-63.951069509598334,3.5694461170021814,0,3,Normal
2023-01-31 09:06:00,66,Primary,27.43816499733836,68.33280984349574,19.273680415419363,5.579754333248108,-52.01789865512963,35.15382713395663,0,13,Normal
2023-01-31 14:43:00,51,Secondary,28.537016982593926,82.81806169259036,64.79788343411622,0.6326525199157342,-79.01334309401736,36.47678513692684,0,20,Normal
